DATES;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity;WLN FP Equity
31/05/2013;130,35;39,695;189,25;38,585;48,5;72,70337651;15,63;45,325;56,74;37,77;22,815;33,54;15,17;85,13;123,1526696;67,78;153,9057453;5,646796029;55,27;59,76;41,095;37,57;36,35;275,2;15,75;7,843;23,0305703;20,575;29,125;9,608;82,51;30,86;61,34;44,45;38,045;7,297;42,62573131;92,69;7,262;#N/A
01/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
02/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
03/06/2013;128,4;39,495;189,9;38,66;48,875;72,49847519;15,51;45,3;56,05;36,905;22,455;33,73;15,12;84,93;122,1162585;68,11;152,5332208;5,6244636;53,94;58,51;40,36;37,35;36,175;268;15,56;7,723;23,0073071;20,425;29,09;9,7;81,25;30,595;60,97;43,385;37,81;7,229;42,85258459;92,6;7,15;#N/A
04/06/2013;129,3;39,8;191,3;38,7;48,97;71,66423414;15,795;45,235;56,69;36,91;22,385;33,205;15,175;84,34;121,2600929;67,4;152,7619749;5,641833267;54,24;59,52;40,025;37,14;36,18;266,55;15,615;7,761;22,86772789;20,06;28,725;9,563;81,66;31,03;60,39;43,325;37,24;7,223;42,39131626;92,1;7,47;#N/A
05/06/2013;125,65;38,78;186,95;38;48,26;71,04221229;15,41;44,66;55,36;36,555;21,47;32,7;14,88;82,62;118,060737;67,05;150,24568;5,631080616;52,8;58,84;39,9;37,25;35,63;262,6;15,28;7,658;22,37920064;19,67;28,03;9,37;80,21;30,425;59,17;42,445;36,595;7,082;41,96029502;90,74;7,415;#N/A
06/06/2013;124,95;38,565;183,9;37,435;48,44;70,47141578;15,075;43,705;56,5;36,4;21,35;32,64;14,67;82,43;117,8804916;67,28;149,1019096;5,592205647;52,59;58,42;39,75;37,45;34,975;261,1;15,335;7,495;21,96744196;19,565;27,945;9,351;79,29;29,615;58,4;41,92;36,74;6,912;41,99054213;90,63;7,284;#N/A
07/06/2013;127;39,79;183,95;37,9;48,475;71,04221229;15,7;44,44;57,34;36,945;21,535;32,805;14,96;83,39;119,5477616;68,4;147,8208867;5,702213538;52,64;59,57;39,685;37,885;35,925;261,75;15,355;7,63;22,10004221;19,795;27,86;9,439;80,89;30,145;59,97;43,425;37,25;7,113;41,7788124;90,93;7,293;#N/A
08/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
09/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
10/06/2013;127,15;39,675;182,75;37,83;48,425;71,2397957;15,695;43,9;57,44;37,24;21,69;33,095;14,725;83,09;119,5928229;68,4;150,5659357;5,687325252;53,45;60,19;40,5;38;35,955;261,4;15,215;7,503;21,86973651;19,905;28,18;9,326;80,59;29,715;59,69;43,01;37,12;7,007;41,99054213;90,61;7,276;#N/A
11/06/2013;125,75;39,1;179,9;37,53;48,25;70,74949613;15,295;43,085;56,7;37,065;21,12;32,93;14,71;83,35;116,7990192;66,01;146,4483623;5,505357312;53,64;57,73;39,875;37,49;36,265;258,45;15,17;7,474;21,28583013;19,73;27,745;9,295;79,67;29,195;58,32;42,335;35,585;6,942;41,86199194;89,85;7,284;#N/A
12/06/2013;125,65;38,66;177,7;37,19;47,91;70,78608565;15,15;42,555;57,23;36,805;20,875;31,515;14,62;83,61;115,0866879;65,76;145,9908541;5,502048804;54,07;55,96;40,275;37,76;36,025;260,5;15,25;7,469;20,84382928;19,62;27,595;9,281;80,63;28,455;58,57;42,995;35,7;6,794;41,34779117;89,44;7,077;#N/A
13/06/2013;124,55;38,6;175,65;37,31;47,91;70,72022452;15,4;43,25;57,14;38,415;21,4;31,695;14,945;82,86;113,554602;66,52;144,1608215;5,506184439;54,15;55,79;40,59;37,7;35,715;256,65;15,405;7,446;21,17184044;19,715;27,625;9,311;80,25;28,255;57,8;43,005;35,515;6,83;41,72587997;89,52;7,147;#N/A
14/06/2013;125,3;38,595;180,4;37,445;47,405;70,18601752;15,45;43,28;56,66;38,315;21,4;31,7;14,715;82,26;113,3743566;69,63;145,8993525;5,530171122;54,52;56,44;40,96;37,675;36,265;256,85;15,445;7,364;21,47658839;19,93;27,15;9,285;80,46;28,56;57,71;42,84;35,055;6,899;41,52927379;88,51;7,162;#N/A
15/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
16/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
17/06/2013;128,55;39,16;180;38,3;47,705;71,02757649;15,85;43,75;58,22;39,355;21,935;31,78;15,04;84,02;114,5910131;70,63;146,2196082;5,492950407;54,85;57,28;41,48;37,85;37,18;257,05;15,765;7,591;21,2369774;19,93;26,785;9,363;82,57;28,94;58;43;35,45;6,953;41,4007236;88;7,321;#N/A
18/06/2013;128,1;39,245;179,2;38,325;47,91;71,08611972;16,055;44,13;57,6;39,14;21,85;32,005;15,14;83,36;114,320645;70;145,5333459;5,4590382;55,5;57,87;41,245;38,11;37,405;256,3;15,7;7,593;21,23930372;19,66;26,585;9,387;81,55;29,07;57,5;43,15;35,55;6,984;41,38560005;89,56;7,389;#N/A
19/06/2013;127,6;38,8;180;38,1;48,105;70,88853631;15,77;43,665;57,89;39,29;21,965;31,8;14,89;83,02;114,9965652;69,4;148,5986506;5,331660642;55,34;57,36;41,1;37,68;37,59;254,15;15,66;7,583;20,9717769;19,58;26,275;9,167;80,79;28,805;56,43;42,305;36,25;6,871;41,47634136;89,71;7,442;#N/A
20/06/2013;123,7;37,5;173;36,895;47,795;68,36385942;15,205;41,795;55,12;38,42;20,635;31,46;14,32;79,66;110,8058597;67,49;141,9885639;5,088485304;54,31;53,49;39,96;36,49;36,405;249,25;15,03;7,302;20,42509164;19,185;25,76;8,929;77,11;27,54;54,82;41,265;36,245;6,637;40,78821974;85,36;7,074;#N/A
21/06/2013;122,5;36,81;168,15;36,505;47,415;67,82233452;14,76;40,72;56,23;37,755;20,405;30,585;14,185;79,13;109,1385897;66,22;139,2463953;4,8800493;53,51;51,72;39,62;36,06;35,765;240,1;14,825;7,281;20,33436515;18,975;24,945;8,712;77,41;26,95;54,21;40,75;35,945;6,486;40,95457882;85,68;6,845;#N/A
22/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
23/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
24/06/2013;121;36,175;164,75;35,72;46,1;66,81246377;14,54;40,145;55,09;37,145;19,755;29,955;14,13;78,66;107,4713198;65,51;137,8985496;4,815533394;52,15;50,35;38,825;35,47;34,485;236,6;14,525;7,116;19,64112172;18,615;24,915;8,651;75,98;26,58;53,77;39,61;35,08;6,346;40,32695141;84,9;6,629;#N/A
25/06/2013;122,7;37,595;170,5;36,295;46,42;67,72720177;14,82;41,305;55,09;37,525;20,14;30,255;14,29;80,61;109,949694;67,27;139,8506019;5,052091716;52,74;53,53;39,635;36;35,715;243,4;14,565;7,206;20,03426984;19,135;25,65;8,698;75,62;26,71;55,29;40,745;35,395;6,42;40,8335904;85,69;6,722;#N/A
26/06/2013;125,45;38,49;176,35;36,6;46,965;68,62730396;15,1;42,43;56,04;38,395;20,7;31,02;14,335;81,76;112,8336204;68,03;144,0800485;5,097583701;53,52;52,78;40,045;36,095;36,99;248,65;14,985;7,38;20,06218569;19,265;25,645;8,88;79;27,65;56,4;41,37;35,45;6,642;41,68807109;85,81;6,988;#N/A
27/06/2013;126,45;38,81;176,2;37,145;47,61;69,30055114;15,16;42,545;57,13;38,51;21,27;31,43;14,55;82,65;114,0052155;70,14;144,451868;5,3763255;55,23;52,92;40,545;36,075;37,615;247,7;15,145;7,395;20,32273355;19,85;25,53;8,795;80,01;27,55;56,89;41,56;35,52;6,739;42,9433259;85,96;7,048;#N/A
28/06/2013;126,25;38,555;179;37,505;46,99;69,4249555;15,095;41,975;57,66;37,35;21,13;31,1;14,55;81,74;112,2027615;68,7;145,1490295;5,231578275;54,7;51,7;40,125;35,875;36,98;248;15,045;7,268;19,94586967;19,61;25,16;8,741;79,62;26,4;55,73;41,065;35,64;6,603;43,11724675;85,19;6,921;#N/A
29/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
30/06/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
01/07/2013;128,2;39,05;176,05;37,5;47,2;69,44690922;15,38;42,41;57,47;37,685;21,26;31,405;14,6;82,1;114,7712585;69,14;150,1221151;5,102546463;55,5;52,57;40,545;35,81;38,015;250,7;14,98;7,25;20,25061763;19,655;25,165;8,767;79,87;26,715;56,72;41,21;36,42;6,675;43,54826798;87,9;6,951;#N/A
02/07/2013;127;38,7;178,2;37,145;47,54;69,12492144;15,23;42,315;56,59;37,855;21,16;31,075;14,66;81,21;113,6447247;70,55;149,1460889;4,95449073;55,27;53,17;40,655;35,59;37,705;249,2;15,065;7,205;20,09475417;19,61;26,005;8,774;78,82;26,4;55,99;40,79;36,35;6,6;43,2911676;86,84;7,014;#N/A
03/07/2013;125,55;38,15;178;37,025;47,62;69,03710659;15,02;41,33;55;37,47;20,81;30;14,695;79,43;112,4280683;70,6;146,4503977;5,150519829;55,11;53,85;40,57;35,33;37,645;247,7;14,95;7,115;19,72719557;19,47;25,58;8,612;77,71;25,865;55,58;40,235;36,165;6,487;43,22311162;85,89;7,193;#N/A
04/07/2013;128,9;39,145;180,6;37,73;48,365;70,06893106;15,615;43,31;56,42;38,36;21,725;30,35;14,82;83,7;113,8249701;72,76;154,5839488;5,67409122;55,7;55,92;41,785;36,445;38,33;250,35;15,295;7,259;20,69494479;19,91;25,165;8,563;80,47;27,205;57,78;41,7;37,235;6,906;43,97928922;87,59;7,333;#N/A
05/07/2013;126,7;38,405;180,05;37,185;48,4;68,81025157;15,49;42,955;55,5;38,32;21,205;30,14;14,645;82,42;112,6984364;70,59;153,8867873;5,870947446;55,29;54,94;41,515;36,365;37,955;248,8;15,04;7,098;20,12964897;19,415;24,535;8,588;79,06;26,995;56;41,2;37,785;6,765;43,75243594;86,29;7,252;#N/A
06/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
07/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
08/07/2013;128,95;39,28;181,8;38,04;48,695;69,84207603;15,96;44,13;56,11;39,155;21,42;30,82;14,92;83,06;116,0329763;71,48;155,5134975;6,00494202;55,97;55,63;42,225;37,16;38,815;254;15,335;7,215;20,49255493;19,88;24,295;8,961;80,5;27,66;57,34;41,66;38,19;6,906;43,83561547;87,93;7,317;#N/A
09/07/2013;128,7;39,02;185,55;38,17;49;70,58850224;16,18;43,905;56,35;38,9;21,345;31,505;15,155;82,01;118,4212278;72,48;156,3036139;6,090136101;56;57,56;42,61;37,425;38,62;252,9;15,335;7,343;21,02295594;19,945;25;9,118;80,34;27,735;57,26;41,725;38,04;6,778;43,91879501;88,23;7,142;#N/A
10/07/2013;129,05;39,165;184,45;38,24;49,63;70,46409788;16,39;44,1;56,99;39;21,15;31,45;15;81,86;119,3224548;72,8;155,7923621;6,172848801;57,06;57,25;42,61;37,67;38,93;254,95;15,225;7,275;21,09274555;19,9;25,04;9,37;79,11;27,785;57,11;41,51;38,24;6,751;43,55582976;88,41;7,229;#N/A
11/07/2013;129,45;39,85;188,1;38,5;49,505;71,52519396;16,1;44,125;57,18;39,24;21,39;31,795;15,27;82,02;120,4489886;72,98;157,1866852;6,243981723;57,38;56,05;42,8;38,275;39,26;254;15,48;7,374;21,92091555;20,24;25,15;9,579;79,84;27,875;58,06;41,36;38,33;6,804;43,53314443;89,7;7,184;#N/A
12/07/2013;129,65;39,33;187,85;38,6;50,7;71,25443151;16,12;44,01;57;39,945;21,18;32,035;15,13;82,22;120,0884978;73,08;156,210659;6,508662363;57,57;56,78;42,655;38,3;39,335;253,5;15,315;7,287;21,69526249;20,425;24,64;9,488;79,64;27,895;55,7;41,27;38,39;6,745;43,72975061;87,53;7,405;#N/A
13/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
14/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
15/07/2013;130,85;39,58;189,4;38,995;50,4;71,4154254;16,135;44,43;57,36;40,21;21,585;32,475;15,165;82,59;120,7193567;72,49;156,954298;6,511970871;57,75;56,64;43,08;38,49;39,435;252,85;15,395;7,4;21,47193575;20,6;24,755;9,675;80,2;28,285;55,01;41,84;38,995;6,788;43,86586258;88,23;7,548;#N/A
16/07/2013;128,8;39,345;185,85;38,85;50,125;71,04221229;15,91;43,785;56,78;40,03;22,255;32,655;15,105;81,45;118,6465346;74,36;154,8628134;6,533476173;57;56,83;42,65;38,06;38,86;250,75;15,335;7,391;21,77901002;20,36;24,6;9,653;78,94;27,94;55;41,625;38,82;6,71;43,8583008;87,93;7,4;#N/A
17/07/2013;128;39,5;185,25;39,045;50,35;71,49592234;16,16;44,115;57,4;40,74;22,325;32,54;15,09;81,72;119,9533137;75,03;157,5585047;6,574832523;57,85;56,86;42,4;37,81;39,2;251,2;15,45;7,432;22,05351581;20,46;24,59;9,739;79,12;27,92;56,45;41,66;39,255;6,766;43,73731238;88,17;7,506;#N/A
18/07/2013;129;39,605;186,85;39,87;51,175;72,03012934;16,505;44,9;57,85;41,045;23,24;32,635;15,215;81,63;120,764418;76,55;160,1147636;7,031406627;59,8;58,23;43,25;38,14;40,695;262,45;15,585;7,494;22,60020106;20,45;25,25;9,913;80,87;29,115;56,79;42,215;39,545;7,124;43,91879501;86,72;7,593;#N/A
19/07/2013;128,5;39,705;187,75;39,77;50,775;72,40334244;16,6;45;57,39;41,3;22,9;32,98;15,52;81,29;119,8181297;76,11;158,4415759;7,052911929;58,8;57,89;43,275;38,47;40,04;260,05;15,695;7,475;22,66301171;20,53;25,5;9,902;79,56;29,28;57,74;42,64;40,4;7,256;43,87342435;86,98;7,535;#N/A
20/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
21/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
22/07/2013;127,4;40,065;189,25;40,18;50,35;72,23503065;16,72;45,75;57,64;41,4;23,13;32,94;15,7;80,92;118,6014732;77,61;156,954298;7,0305795;57,94;57,79;43,525;38,315;39,75;262,35;15,74;7,514;22,49319033;20,59;25,78;9,93;80,26;29,72;56,92;42,57;40,03;7,307;43,97928922;87,68;7,518;#N/A
23/07/2013;126,9;39,69;186,3;39,87;49,835;71,70082366;16,545;45,655;57,4;40,705;23,165;33,34;16,075;80,24;117,2045714;76,3;155,3740652;6,952829562;58,5;57,69;43,2;38,075;39,1;259,2;15,83;7,676;22,88168581;22;25,72;9,854;79,58;29,51;56,68;42,23;40,245;7,266;43,8280537;87,79;6,735;#N/A
24/07/2013;127,35;40,305;185,85;40,2;50,25;72,22771275;16,645;47,28;58,41;40,85;23,55;33,98;15,975;81,46;117,5200008;76,92;154,816336;7,176153852;58,74;59,35;42,55;38,205;39,1;258,4;16,045;7,75;22,73745395;22,005;26,08;9,862;79,75;30,29;57,99;42,32;40,405;7,345;43,87342435;89,29;6,521;#N/A
25/07/2013;125,55;40,32;185,35;40,005;49,87;71,83986383;16,71;47,755;57,68;41,64;22,96;34,29;15,98;80,64;117,5200008;75,84;158,8598728;7,094268279;58,47;59,68;42,995;38,09;39,125;254,2;16,095;7,5;22,69325387;21,765;25,735;9,802;79,4;30,445;57,91;43,45;40,4;7,395;43,78268304;88,19;6,609;#N/A
26/07/2013;125,35;40,45;185,3;40,065;48,5;72,04476515;16,6;48,145;57,46;42;22,5;33,675;16,07;80,64;121,7107064;75,23;164,9948943;6,966063594;59,35;59,14;43,22;38,655;38,85;254,25;16,14;7,538;23,02359134;21,99;25,815;9,814;79,65;30,445;58,34;44,17;39,4;7,277;43,54826798;88,8;6,565;#N/A
27/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28/07/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/07/2013;125;40,46;185,65;39,855;49,12;71,26174941;16,67;48,215;59,27;41,555;22,59;33,395;15,97;85,62;121,1699702;75,36;162,2062482;7,158784185;59,4;60,15;43,47;38,495;38,935;253,9;15,82;7,449;23,18876008;21,855;25,885;9,863;79,62;30,535;57,95;44,345;39,34;7,173;42,64841664;89,45;6,35;#N/A
30/07/2013;125,75;40,85;183,65;40,205;49,235;73,80106211;16,66;47,85;59,65;41,06;23,175;33,87;16,105;84,55;122,3866266;76,23;161,5555641;7,444143;57;59,88;43,78;38,63;38,53;258,15;15,855;7,459;23,05848615;22,08;25,745;9,987;80,08;30,5;58,01;44,27;39,24;7,167;42,61816954;89,6;6,493;#N/A
31/07/2013;125,95;40,59;182,15;40,1;49,39;73,01804638;16,575;48,635;59,4;41,15;23,07;34,85;16,06;84,1;123,1526696;75,48;159,9753313;7,9404192;60,64;59,17;44,14;38,75;36,4;255,4;15,77;7,389;23,02359134;21,97;25,42;10,085;80,17;30,215;59,81;44,885;38,95;7,178;42,73159618;89,5;6,461;#N/A
01/08/2013;127,85;40,885;185,3;40,5;49,805;73,61811451;16,755;49,75;60,07;42,205;23,64;35,62;16,08;85;126,17178;76,2;166,8539917;7,91560539;60,99;60,46;44,4;39,015;36,26;258,5;16,615;7,422;22,17681078;22,54;25,59;10,165;76,85;33,35;62,63;45,275;39,575;7,57;43,6995035;91,5;6,57;#N/A
02/08/2013;127,2;40,805;185,9;40,53;49,855;73,76447259;17,125;49,255;60,39;42,98;23,715;35,3;16,02;86,71;126,7575776;75,45;168,0159275;7,928012295;59,33;62,58;44,27;39,05;36,64;261,95;16,95;7,426;21,98837884;22,715;25,385;10,27;76,36;34,055;61,75;45,055;39,42;7,65;44,00197454;91,5;6,554;#N/A
03/08/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
04/08/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
05/08/2013;127,65;40,665;188,65;40,475;50,125;73,50834595;17,375;49,4;59,42;43,4;23,555;36,15;16,06;87,58;126,2619027;75,9;166,9004691;8,1885573;58,76;62,15;43,82;39,21;36,995;262,45;16,9;7,4;22,21635822;22,92;25,43;10,62;76,71;34,425;61,34;44,79;39,28;7,839;43,88098613;91,9;6,589;#N/A
06/08/2013;128,85;40,2;189,85;40,13;50,25;73,06927171;17,125;49,09;59,63;43,25;23,18;35,505;15,96;88,65;126,17178;74,54;167,2258111;8,107498854;59,25;60,4;43,28;39,19;36,205;262,65;16,65;7,279;21,46030415;22,43;25,345;10,22;77,5;33,555;61,32;45,405;39,475;7,766;44,14564829;92,57;6,534;#N/A
07/08/2013;128,3;40;185,9;40,09;49,595;73,43516691;17,1;49,59;59,45;43,29;23,1;35,81;16,05;88,06;125,2254917;73,97;165,2737589;8,084339298;58,75;59,35;43,075;39,225;35,5;259,35;17,115;7,294;21,52776743;22,42;25,375;10,535;78,32;34,38;61,09;45,62;39,065;7,943;44,43299578;92,49;6,51;#N/A
08/08/2013;127,85;40,865;186,85;40,3;49,55;73,47175643;17,41;49,94;59,07;42,805;23,75;36,055;16,17;88,14;125,0903076;73,57;166,6216045;8,606256435;58,68;59,84;43,65;39,155;37,035;261,05;17,24;7,384;22,40711648;22,85;25,47;10,75;78,73;35,2;61,16;45,83;39,425;8,087;44,34225446;92,15;6,524;#N/A
09/08/2013;127,25;40,915;183,2;40,25;49,315;73,98400971;17,4;49,765;59,26;42,895;23,895;36,52;16,255;88,45;125,3156144;74,93;170,200367;8,779953105;58,3;59,36;43,4;39,25;36,88;261,65;17,13;7,561;23,64704516;23,465;25,92;10,79;78,85;35,74;61,41;45,955;39,435;8,176;44,60691662;92,76;6,376;#N/A
10/08/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
11/08/2013;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
