DATES;OR FP Equity;DG FP Equity;ASML NA Equity;SAN SQ Equity;PHIA NA Equity;FP FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;KER FP Equity;AMS SQ Equity;SAF FP Equity;AD NA Equity;IBE SQ Equity;UNA NA Equity;INGA NA Equity;LIN GY Equity;PRX NA Equity;ITX SQ Equity;KNEBV FH Equity;ISP IM Equity;ENI IM Equity;ENGI FP Equity;ABI BB Equity;ADYEN NA Equity;SAN FP Equity;ENEL IM Equity;NOKIA FH Equity;SU FP Equity;ALV GY Equity;AIR FP Equity;BAYN GY Equity;BMW GY Equity;CRH ID Equity;BAS GY Equity;SIE GY Equity;VOW3 GY Equity;MUV2 GY Equity;SAP GY Equity;RI FP Equity;ADS GY Equity;DTE GY Equity;DPW GY Equity;DAI GY Equity;DB1 GY Equity;VNA GY Equity
22/11/2010;86,21;40,1;25,275;8,051389416;22,49861558;38,395;61,47698499;12,605;52,13;46,84;47,74;19,6886703;107,9669946;109,5274537;14,455;23,345;10,8197916;5,76;22,555;7,773;#N/A;#N/A;11,86;19,875;2,100846496;16,19;27,945;44,5;#N/A;49,34;3,9075;7,32;55,45;90,56;16,97;56,1918245;57,69;14,8;57,82;74,93097851;125,9;112,35;36,26;63,84;48,34;10,03;13,655;50,56;48,02;#N/A
23/11/2010;84,11;39,37;25,235;7,670753244;21,76842745;37,77;60,35268995;12,16;50,14;45,88;47,495;19,1902842;105,2633136;107,468667;14,475;23,695;10,78410931;5,588;22,115;7,323;#N/A;#N/A;11,734;19,7;2,028160959;15,86;27,075;43,78;#N/A;48,235;3,82;7,185;53,375;88,62;16,675;55,6800951;56,47;14,225;56,68;73,36973373;119;110,4;36,2;62,54;47,525;9,9;13,055;49,515;47,32;#N/A
24/11/2010;84,92;39,7;25,56;7,69140792;22,02325821;37,925;60,87824799;12,1;49,92;46,145;47,84;19,2677034;107,2009517;109,8477094;14,77;24,51;10,79331764;5,508;22,485;7,39;#N/A;#N/A;12,056;20,31;2,032850348;15,7;27,02;43,95;#N/A;48,495;3,7825;7,195;54,375;88,19;17,51;56,51657585;59,12;14,315;58,67;74,83449709;124,35;111,25;35,84;63,57;48,245;9,989;13;52,04;48,12;#N/A
25/11/2010;85;39,65;26,415;7,69140792;21,87133987;37,97;61,72313242;12,135;49,82;46,25;47,865;19,209639;108,913283;114,0110337;14,855;24,55;10,80828118;5,479;22,28;7,433;#N/A;#N/A;11,98;20,235;2,009403401;15,67;26,84;43,955;#N/A;48,53;3,79;7,33;54,575;88,3;17,5;56,8019634;59,9;14,03;59,18;75,84316648;127,05;111,35;36,26;64,66;49,25;9,992;12,855;51,93;48,34;#N/A
26/11/2010;84,66;39,175;26,085;7,408143792;21,60180734;37,735;61,41711129;11,885;48,735;45,775;47,905;18,822543;108,012056;114,1940369;14,825;24,61;10,82899993;5,41;22,335;7,226;#N/A;#N/A;11,648;20,29;1,997679927;15,64;26,465;43,4;#N/A;48,42;3,7475;7,225;54,725;86,9;17,46;56,683872;59,25;14,1;58,36;75,31690419;127,35;110,8;36,505;64;48,945;9,968;12,91;51,54;48,305;#N/A
27/11/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28/11/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29/11/2010;82,05;38,265;25,15;7,210449036;20,75400501;37,1;59,87370035;11,47;47,18;45,18;47,23;18,435447;105,4886204;111,9979978;14,25;23,86;10,80828118;5,38;21,925;7,001;#N/A;#N/A;11,482;19,93;1,915615611;15,35;25,585;42,41;#N/A;46,97;3,6675;7,05;53,55;85,57;17,215;55,1683657;57,74;13,6;56,29;74,13281405;124,3;109,55;35,905;62,72;48,185;9,866;12,66;49,79;47,15;#N/A
30/11/2010;81,93;37,3;24,92;7,1799588;20,37665946;37,315;60,00675301;11,06;45,6;45,125;48,135;18,1886733;105,308375;111,9979978;14,8;24,135;10,71619785;5,295;21,795;6,802;#N/A;#N/A;11,612;20,145;1,88044519;15,5;25,55;41,925;#N/A;46,58;3,62;7,115;54,075;84,5;17,26;55,06011525;57,93;13,4;57,5;73,93108017;123,8;107;35,94;62,79;48,36;9,866;12,345;49,87;46,59;#N/A
01/12/2010;82,5;37,75;26,15;7,694358588;21,05784168;37,62;60,66536372;11,42;46,55;45,78;48,415;18,8515752;106,7953995;113,5992763;14,94;25,275;10,75878639;5,46;22,1;7,213;#N/A;#N/A;12,074;20,7;1,932028474;15,56;25,65;42,795;#N/A;47,8;3,68;7,35;55,6;85,98;17,48;56,2705521;60,9;13,83;59,26;77,26407465;127,8;108,85;36,235;63,6;50,04;10,05;12,44;51,94;47,45;#N/A
02/12/2010;84,78;38,24;26,28;8,0897481;21,78312922;38,035;60,99799539;11,815;48,025;46,96;48,83;19,0015749;110,1299394;116,664581;15,25;25,705;10,77144785;5,62;22,425;7,47;#N/A;#N/A;12,404;21,19;2,004714011;15,79;26,295;43,52;#N/A;47,96;3,7275;7,38;58,025;87,52;17,58;56,1918245;63,8;14,85;59,95;79,20247407;130,15;110,7;36,3;66,23;50;10,015;12,475;53,49;48,52;#N/A
03/12/2010;84,23;38,73;26,485;8,20285704;22,09186649;38,06;61,41045866;11,74;48,84;46,385;49,01;19,0209297;109,6793259;115,1548041;15,22;26,37;10,91993222;5,482;22,43;7,45;#N/A;#N/A;12,73;20,945;2,009403401;15,75;26,265;43,215;#N/A;47,92;3,71;7,535;57,025;86,2;17,5;56,2115064;63,69;14,77;59,19;78,67621178;135,15;111;36,665;64,85;49,165;9,959;12,55;53,95;49,175;#N/A
04/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
05/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
06/12/2010;84,35;38,68;26,345;8,019915624;21,80763218;38,435;61,59007976;11,675;48,18;46,48;48,975;19,064478;109,4540192;114,8802992;15,135;26,07;10,87734368;5,389;22,445;7,38;#N/A;#N/A;12,524;#N/A;1,953130727;15,8;26,335;43,09;#N/A;47,835;3,69;#N/A;58,325;85,63;17,38;56,6641901;62,81;14,57;60,02;78,99196915;136,4;110,4;36,615;65,07;48,89;9,849;12,485;53,62;48,745;#N/A
07/12/2010;85,87;39,48;26,18;7,9668036;21,96445111;39,01;62,35513259;11,905;49,28;47,12;48,82;19,2725421;111,8422707;116,6188302;14,9;25,975;10,92223431;5,441;23,295;7,42;#N/A;#N/A;12,574;21,39;1,981267064;16,01;26,825;43,505;#N/A;48,55;3,735;7,65;59,075;86,17;17,925;57,1956014;63,98;15,03;61,15;80,33393798;136,9;111,1;37;67,32;49,87;9,857;12,345;54,15;48,475;#N/A
08/12/2010;85,67;39,64;26,3;8,156629908;21,68511739;39,12;63,46612237;12,27;50,61;47,11;49,07;19,5144771;109,949694;116,1155712;15,1;25,47;10,98323951;5,51;23,265;7,521;#N/A;#N/A;12,686;21,455;2,021126875;16,13;26,98;43,385;#N/A;49,145;3,76;7,62;57,9;88,09;18,485;57,6876489;61,9;14,97;60,98;79,8076757;129,25;112,2;36,665;66,9;49,68;9,862;12,53;53,26;48,495;#N/A
09/12/2010;85,65;40,08;28,4;8,354324664;21,87624046;39,42;63,16010123;12,83;52,01;47,015;49,12;19,8918957;108,7780989;114,1940369;15,56;25,045;10,94065097;5,563;22,965;7,7;#N/A;#N/A;12,482;20,85;2,06802077;16,2;27,535;43,15;#N/A;49,34;3,7875;7,495;57,4;90,87;17,915;57,3530566;60,2;15,15;60,39;78,72883801;124,2;114;36,825;67,43;50,86;9,911;12,665;53,3;49,25;#N/A
10/12/2010;85,82;40,28;28,39;8,1635148;22,13107122;39,245;63,22662757;12,695;51,65;46,995;49,1;19,741896;109,4990805;116,8933351;15,36;25,175;10,94640618;5,515;23,235;7,741;#N/A;#N/A;12,582;20,98;2,035195043;16,21;27,47;43,45;#N/A;49,31;3,7875;7,435;58,3;90,55;17,975;57,16607855;62,52;15,09;60,5;79,31649756;129;114,3;36,9;67,73;50,35;9,891;12,755;54,87;49,935;#N/A
11/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
12/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
13/12/2010;86,4;40,405;27,855;8,180235252;22,21438128;39,765;63,78544877;12,85;52,07;47,335;49,21;19,790283;111,0311664;116,2070728;15,24;25,04;10,99359889;5,495;23,485;7,75;#N/A;#N/A;12,578;21,05;2,058641991;16,33;27,64;43,275;#N/A;49;3,8075;7,48;59,75;90,67;17,915;56,3886435;63,44;15,215;60,69;79,74627843;131,4;114;37,135;67,59;50,68;9,844;12,835;54,76;50,59;#N/A
14/12/2010;86,67;40,375;27,635;8,230396608;22,16537536;40,09;64,24448047;12,825;51,85;47,505;49,56;19,8289926;111,5268413;116,3900761;15,485;25,265;11,03848951;5,471;23,44;7,728;#N/A;#N/A;12,492;20,97;2,072710159;16,56;27,71;43,165;#N/A;49,63;3,8175;7,47;59,275;90,88;17,825;56,12293785;62,47;15,6;60,95;79,93047023;128,9;114,1;37,335;68;50,6;9,881;12,78;54,11;50,83;#N/A
15/12/2010;85,8;40,43;27,755;8,013030732;22,11146885;39,92;64,37088051;12,655;50,7;47,56;49,48;20,0370567;109,4990805;115,2920565;15,9;25,72;11,01431764;5,44;23,47;7,57;#N/A;#N/A;11,8;21;2,01409279;16,39;27,495;43,2;#N/A;49,53;3,7875;7,485;58,5;90,18;17,645;56,02452835;62,49;15,25;61,51;81,73730408;129;113,6;37,3;68,6;50,27;9,818;12,64;53,9;50,69;#N/A
16/12/2010;86,1;40,48;28,055;8,00614584;22,09676708;39,905;65,00953331;12,73;50,59;47,71;49,555;19,9741536;111,3465959;114,6057943;15,71;26,135;11,08453118;5,503;23,61;7,484;#N/A;#N/A;11,766;20,965;2,01878218;16,45;27,705;43,43;#N/A;49,195;3,79;7,505;57,95;90,2;17,825;55,76866365;62,8;15,38;61,73;81,77238823;126,1;113,95;37,4;69,21;50,47;9,842;12,775;54,41;52,06;#N/A
17/12/2010;85,73;40,545;28,795;7,8438591;22,01345702;39,77;65,06940701;12,645;49,71;47,2;49,225;19,9547988;111,0311664;113,4162731;15,29;26,995;11,04999993;5,57;23,635;7,367;#N/A;#N/A;11,634;21,04;1,950786032;16,26;27,18;43,295;#N/A;48,655;3,7475;7,525;57,675;89,9;17,655;55,55216275;61,95;15,21;60,83;81,02684999;121,8;111,6;37,995;69,72;50,48;9,674;12,595;53,68;52,4;#N/A
18/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
19/12/2010;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
