#NAME?;OR FP Equity;DG FP Equity;URW NA Equity;FP FP Equity;DSY FP Equity;AI FP Equity;CS FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;VIV FP Equity;EL FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;UG FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;ALO FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;ACA FP Equity;ATO FP Equity;RI FP Equity;STM FP Equity
DATES;px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d');px_last(start='-10y',end='0d')
;-25,36475781;-17,23950391;29,40360156;4,498628906;-22,54624414;-5,012534461;0,230128906;2,511314453;-3,542671876;-12,24371094;4,191867022;-0,865791016;0,501830954;-7,856597657;-65,89181486;-11,70625;-93,47730856;-4,728008726;6,182501954;4,391157422;-14,37794726;-20,45527148;-34,64073829;-114,3744141;3,023502344;0,802219141;-1,11865034;-1,286013672;-3,584470703;-2,479873047;2,437134765;5,393680859;1,57396875;-12,04127539;-5,903128907;1,027099219;-13,73936827;-14,12132031;-4,826667188
;-23,81475781;-17,03950391;33,75360156;2,563628906;-22,47624414;-4,529552313;0,345128906;3,111314453;-2,982671876;-12,61371094;4,266867022;-0,640791016;0,676830954;-5,876597657;-65,84675351;-12,21625;-92,96605678;-4,603008726;6,722501954;4,581157422;-14,42794726;-20,96527148;-34,27073829;-111,4744141;3,468502344;1,157219141;-1,376871886;-0,586013672;-3,529470703;-2,394873047;3,237134765;5,768680859;1,40396875;-11,63627539;-5,838128907;1,242099219;-13,5730092;-12,79132031;-4,805667188
;-22,91475781;-17,26450391;35,45360156;1,653628906;-22,28624414;-4,328309751;0,480128906;3,391314453;-2,402671876;-12,08371094;4,166867022;-0,390791016;0,826830954;-4,936597657;-64,49491301;-12,47625;-90,92104964;-4,493008726;7,352501954;4,981157422;-14,30794726;-20,91527148;-33,89073829;-107,8744141;3,383502344;1,337219141;-1,560651184;-0,786013672;-3,559470703;-2,224873047;3,867134765;5,978680859;1,38396875;-12,43127539;-5,738128907;1,312099219;-13,64862696;-12,01132031;-4,770667188
;-22,86475781;-17,15450391;34,05360156;1,298628906;-22,06624414;-3,966073139;0,245128906;2,521314453;-2,702671876;-11,91371094;4,136867022;-0,515791016;0,936830954;-5,166597657;-65,17083326;-11,85625;-92,08298551;-4,468008726;7,192501954;4,561157422;-13,99794726;-21,03527148;-33,35073829;-106,3744141;3,503502344;1,342219141;-1,930536101;-0,961013672;-3,839470703;-2,309873047;4,387134765;5,283680859;1,15396875;-12,68127539;-4,603128907;1,097099219;-13,5730092;-12,09132031;-4,813667188
;-22,06475781;-17,03950391;36,25360156;2,818628906;-24,15624414;-4,408806775;0,265128906;2,861314453;-2,562671876;-11,86371094;4,101867022;-0,645791016;0,921830954;-5,356597657;-66,47761241;-11,12625;-92,40832756;-4,673008726;7,632501954;3,001157422;-13,91794726;-19,78527148;-33,55073829;-104,0744141;3,543502344;1,332219141;-1,586240707;-1,011013672;-3,839470703;-2,404873047;3,607134765;5,093680859;0,50396875;-12,75627539;-4,218128907;1,072099219;-13,21760573;-11,43132031;-4,803667188
;-22,21475781;-17,01450391;35,50360156;2,588628906;-24,25624414;-3,845327602;0,320128906;2,891314453;-2,972671876;-11,62371094;3,836867022;-0,780791016;0,911830954;-4,726597657;-66,25230566;-11,02625;-91,8041209;-4,508008726;7,672501954;2,591157422;-13,65794726;-20,09027148;-32,88073829;-104,4744141;3,558502344;1,307219141;-1,358261324;-0,991013672;-3,844470703;-2,349873047;3,877134765;5,203680859;0,82396875;-13,00127539;-3,928128907;1,357099219;-13,08149376;-12,25132031;-4,682667188
;-24,51475781;-17,61950391;31,70360156;1,168628906;-23,87624414;-4,932037437;0,265128906;1,696314453;-3,502671876;-11,02371094;3,066867022;-1,460791016;0,746830954;-4,626597657;-66,38748971;-11,66625;-92,78014704;-4,258008726;7,992501954;2,371157422;-13,49794726;-20,20027148;-32,99073829;-92,47441407;3,323502344;1,452219141;-1,809567449;-1,116013672;-4,029470703;-2,509873047;1,507134765;4,103680859;-0,80603125;-13,25627539;-4,373128907;1,087099219;-12,67315786;-12,79132031;-4,736667188
;-21,01475781;-15,40950391;33,10360156;1,848628906;-24,55624414;-3,442842478;0,785128906;3,751314453;-2,152671876;-9,353710936;3,791867022;-0,095791016;1,081830954;-2,676597657;-63,36837926;-9,88625;-91,47877886;-3,918008726;8,712501954;4,861157422;-12,79794726;-19,15527148;-33,06073829;-86,12441407;4,088502344;1,887219141;-1,472251015;-0,071013672;-3,629470703;-2,179873047;2,147134765;5,368680859;-0,67603125;-11,59627539;-3,923128907;1,422099219;-10,71465787;-11,83132031;-4,542667188
;-21,81475781;-16,18450391;31,40360156;0,998628906;-24,48624414;-4,288061238;0,665128906;3,581314453;-2,552671876;-10,28371094;3,451867022;-2,420791016;1,026830954;-2,706597657;-64,13442221;-10,83625;-93,01253421;-4,118008726;8,602501954;4,521157422;-13,10794726;-19,22527148;-33,30073829;-83,07441407;3,833502344;1,752219141;-1,872378095;0,058986328;-3,734470703;-2,099873047;1,897134765;4,733680859;-1,01603125;-12,24127539;-4,018128907;1,272099219;-11,3044764;-12,95132031;-4,506667188
;-24,21475781;-17,47950391;27,75360156;-0,106371094;-25,09124414;-5,455268098;0,145128906;1,811314453;-3,302671876;-13,00371094;2,426867022;-3,670791016;0,631830954;-5,666597657;-66,74798051;-12,25625;-96,12652236;-4,473008726;7,482501954;2,871157422;-14,24794726;-20,07027148;-34,34073829;-75,32441407;3,178502344;1,017219141;-2,402779108;-1,071013672;-3,984470703;-2,489873047;-0,022865235;3,318680859;-2,26603125;-13,23127539;-4,948128907;0,807099219;-12,63534898;-14,66132031;-4,701667188
;-24,01475781;-16,30450391;27,65360156;-0,791371094;-25,62124414;-5,455268098;0,040128906;1,286314453;-3,292671876;-13,23371094;2,211867022;-3,800791016;0,606830954;-5,896597657;-67,55908481;-12,56625;-96,4518644;-4,508008726;7,392501954;2,141157422;-14,98794726;-20,74527148;-34,46073829;-82,17441407;3,098502344;0,872219141;-2,979706526;-1,186013672;-4,119470703;-2,379873047;0,067134765;2,878680859;-3,15603125;-18,25127539;-5,128128907;0,802099219;-12,68828141;-14,12132031;-4,708667188
;-24,71475781;-16,49950391;28,25360156;-0,766371094;-25,65124414;-6,123393404;0,135128906;1,281314453;-3,742671876;-13,01371094;2,351867022;-4,370791016;0,631830954;-5,986597657;-67,64920751;-13,02625;-97,66027771;-4,728008726;7,472501954;2,331157422;-15,81794726;-20,43527148;-35,26073829;-83,77441407;3,013502344;1,157219141;-3,275149195;-1,191013672;-4,224470703;-2,489873047;1,187134765;2,603680859;-2,62603125;-20,10627539;-5,463128907;0,722099219;-12,75633739;-14,22132031;-4,752667188
;-27,01475781;-18,24450391;24,15360156;-2,201371094;-25,88624414;-7,862129139;-0,429871094;0,026314453;-5,312671876;-14,41371094;1,881867022;-4,845791016;0,256830954;-8,626597657;-70,71337931;-15,02625;-100,6348336;-4,879008726;5,432501954;0,441157422;-17,24294726;-21,38527148;-35,79073829;-101,8744141;2,508502344;0,717219141;-3,866034535;-2,041013672;-4,334470703;-2,859873047;-1,392865235;1,438680859;-5,15603125;-20,71627539;-6,918128907;0,452099219;-13,74693005;-16,48132031;-4,914667188
;-30,01475781;-19,48950391;19,25360156;-3,966371094;-27,00624414;-9,769908627;-0,894871094;-1,718685547;-6,322671876;-15,60371094;1,276867022;-5,280791016;-0,138169046;-11,12659766;-73,23681491;-16,82625;-104,1206412;-5,236008726;4,602501954;-1,498842578;-17,50294726;-22,12527148;-36,17073829;-104,2744141;1,843502344;0,422219141;-4,598825408;-2,671013672;-4,774470703;-3,159873047;-2,892865235;0,453680859;-6,64603125;-20,88127539;-7,708128907;0,182099219;-14,65434317;-17,71132031;-5,162667188
;-28,01475781;-18,63950391;20,95360156;-2,906371094;-26,63124414;-6,574176742;-0,609871094;-0,423685547;-5,902671876;-14,54371094;1,936867022;-3,820791016;-0,058169046;-8,276597657;-71,43436091;-15,33625;-102,6333633;-5,013008726;6,152501954;-1,918842578;-17,31294726;-20,89527148;-35,22073829;-100,1244141;2,338502344;0,912219141;-4,084708636;-2,336013672;-4,449470703;-2,704873047;-0,512865235;0,273680859;-4,86603125;-20,46127539;-7,308128907;0,517099219;-13,48226789;-17,26132031;-4,888667188
;-26,61475781;-17,60450391;21,60360156;-1,491371094;-26,53124414;-6,075095189;-0,704871094;-0,688685547;-6,262671876;-14,69371094;2,206867022;-3,755791016;-0,003169046;-8,156597657;-68,87221451;-14,49625;-103,6093894;-5,013008726;5,642501954;-1,168842578;-17,44294726;-21,11527148;-35,16073829;-72,42441407;2,338502344;0,692219141;-4,059119114;-2,376013672;-5,129470703;-2,769873047;0,107134765;-0,026319141;-5,80603125;-20,47627539;-6,858128907;0,352099219;-13,34615592;-18,31132031;-4,893667188
;-22,66475781;-15,01450391;29,05360156;-0,506371094;-25,58124414;-4,086818676;0,300128906;1,071314453;-5,132671876;-11,05371094;3,146867022;-2,185791016;0,516830954;-4,706597657;-64,47221451;-12,31625;-101,3784725;-4,533008726;6,682501954;0,481157422;-16,65294726;-20,11527148;-34,16073829;-81,62441407;3,158502344;1,217219141;-3,286780797;-1,311013672;-3,964470703;-2,194873047;2,177134765;1,308680859;-3,68603125;-19,57627539;-4,903128907;0,607099219;-11,62963277;-16,06132031;-4,586667188
;-22,46475781;-15,32950391;33,05360156;-0,476371094;-25,17624414;-4,328309751;0,370128906;0,276314453;-5,032671876;-11,05371094;3,046867022;-2,475791016;0,586830954;-4,436597657;-64,77221451;-12,42625;-100,6348336;-4,463008726;7,522501954;1,121157422;-16,36294726;-18,48527148;-33,60073829;-72,12441407;3,063502344;1,417219141;-3,044843492;-1,186013672;-5,039470703;-2,124873047;1,387134765;0,548680859;-4,22603125;-19,73627539;-4,903128907;0,602099219;-8,831775648;-15,58132031;-4,635667188
;-21,76475781;-15,27450391;35,95360156;-0,496371094;-24,83624414;-3,523339503;0,440128906;0,536314453;-4,782671876;-10,68371094;3,196867022;-2,550791016;0,801830954;-4,186597657;-63,67221451;-11,84625;-99,51937511;-4,628008726;8,152501954;0,751157422;-16,01794726;-18,96027148;-33,40073829;-81,32441407;2,973502344;1,512219141;-3,505454898;-1,266013672;-5,189470703;-2,104873047;1,227134765;0,893680859;-4,25603125;-19,95627539;-4,778128907;0,672099219;-8,92251696;-15,05132031;-4,591667188
;-20,26475781;-14,34950391;37,65360156;0,408628906;-24,65624414;-2,396381156;0,650128906;1,431314453;-4,632671876;-10,67371094;3,821867022;-1,745791016;1,146830954;-3,166597657;-62,22221451;-10,53625;-97,98561976;-4,473008726;8,752501954;1,571157422;-15,52794726;-18,41027148;-33,03073829;-82,27441407;3,398502344;1,737219141;-3,103001498;-0,671013672;-4,679470703;-1,989873047;1,647134765;1,563680859;-2,95603125;-19,68627539;-4,203128907;0,867099219;-7,765565232;-14,29132031;-4,605667188
;-21,76475781;-14,75450391;35,60360156;0,278628906;-24,33624414;-3,080605866;0,595128906;1,416314453;-4,832671876;-10,62371094;3,591867022;-1,800791016;1,136830954;-3,886597657;-62,82221451;-10,85625;-96,49834184;-4,503008726;8,192501954;1,441157422;-15,42794726;-18,45027148;-33,24073829;-83,02441407;3,218502344;1,667219141;-3,144875262;-0,731013672;-4,774470703;-1,979873047;0,997134765;1,543680859;-3,31603125;-19,89627539;-4,193128907;0,822099219;-7,37235288;-14,69132031;-4,607667188
;-19,96475781;-14,57450391;38,25360156;0,408628906;-24,52624414;-2,597623718;0,455128906;1,931314453;-4,282671876;-10,73371094;3,946867022;-1,680791016;1,176830954;-3,236597657;-62,22221451;-10,63625;-96,59129671;-4,513008726;9,002501954;1,221157422;-15,36794726;-18,50027148;-33,34073829;-90,02441407;3,518502344;1,607219141;-3,091369897;-0,866013672;-4,864470703;-1,914873047;1,907134765;1,348680859;-2,82603125;-19,90127539;-4,093128907;0,807099219;-7,463094192;-13,93132031;-4,587667188
;-21,96475781;-15,47950391;34,25360156;-0,801371094;-24,65624414;-3,684333552;0,190128906;0,661314453;-5,152671876;-11,28371094;3,686867022;-2,360791016;0,991830954;-4,486597657;-63,57221451;-11,56625;-98,35743924;-4,633008726;8,002501954;0,671157422;-15,91794726;-19,10527148;-33,53073829;-83,77441407;2,953502344;1,302219141;-3,349591443;-1,081013672;-5,029470703;-2,189873047;1,007134765;0,903680859;-4,56603125;-20,48627539;-4,743128907;0,747099219;-7,432847088;-16,18132031;-4,610667188
;-20,81475781;-15,22950391;35,80360156;-0,816371094;-24,31624414;-3,000108842;0,270128906;1,091314453;-4,702671876;-11,53371094;4,021867022;-2,100791016;1,036830954;-2,556597657;-62,47221451;-11,15625;-97,05607106;-4,573008726;7,932501954;0,991157422;-15,08794726;-18,59027148;-33,61073829;-82,32441407;2,998502344;1,322219141;-3,368202005;-1,061013672;-4,824470703;-2,134873047;1,667134765;1,078680859;-3,60603125;-20,07627539;-4,358128907;0,767099219;-6,714478368;-15,06132031;-4,597667188
;-22,71475781;-15,31450391;34,50360156;-0,811371094;-23,88624414;-4,167315701;0,165128906;1,261314453;-5,292671876;-10,89371094;3,796867022;-2,165791016;0,901830954;-4,236597657;-63,87221451;-12,06625;-98,68278128;-4,593008726;7,552501954;0,361157422;-15,28794726;-18,55527148;-32,39073829;-77,47441407;2,878502344;1,232219141;-3,526391781;-1,016013672;-4,809470703;-2,204873047;1,447134765;1,448680859;-4,26603125;-19,90127539;-4,443128907;0,907099219;-7,357229328;-16,23132031;-4,572667188
;-25,96475781;-16,85950391;32,80360156;-3,356371094;-24,19624414;-6,69492228;-0,544871094;-1,138685547;-6,672671876;-11,69371094;2,581867022;-3,680791016;0,481830954;-5,386597657;-67,67221451;-13,76625;-102,0291566;-4,971008726;6,372501954;-1,728842578;-15,38794726;-19,05027148;-32,66073829;-87,12441407;2,058502344;0,692219141;-4,331298581;-2,126013672;-5,484470703;-2,569873047;-0,722865235;-0,131319141;-6,87603125;-19,77627539;-5,843128907;0,407099219;-8,060474496;-18,21132031;-4,665667188
;-25,96475781;-17,33950391;33,10360156;-3,416371094;-25,64624414;-7,354997883;-0,744871094;-2,368685547;-6,832671876;-13,98371094;2,391867022;-4,215791016;0,146830954;-6,516597657;-69,12221451;-14,59625;-103,3770022;-4,998008726;6,192501954;-2,028842578;-15,03794726;-18,92027148;-33,59073829;-96,17441407;1,873502344;0,542219141;-4,335951222;-2,346013672;-5,469470703;-2,769873047;-0,482865235;-0,731319141;-6,79603125;-18,81127539;-6,623128907;0,207099219;-9,353538192;-18,80132031;-4,731667188
;-25,21475781;-15,73950391;36,10360156;-2,511371094;-25,95124414;-7,000810974;-0,549871094;-3,133685547;-6,222671876;-13,74371094;2,366867022;-4,305791016;0,186830954;-5,236597657;-69,02221451;-14,25625;-101,006653;-5,021008726;6,612501954;-2,158842578;-14,17794726;-18,38527148;-33,48073829;-89,77441407;1,703502344;0,762219141;-4,368519705;-2,011013672;-5,159470703;-2,659873047;0,297134765;-1,086319141;-6,43603125;-17,70127539;-6,923128907;0,062099219;-9,550144368;-17,00132031;-4,604667188
;-20,31475781;-14,16450391;44,05360156;-0,936371094;-24,81624414;-3,684333552;0,210128906;-1,673685547;-4,692671876;-12,11371094;3,441867022;-2,970791016;0,646830954;-1,866597657;-65,07221451;-11,38625;-96,54481927;-4,643008726;7,492501954;0,061157422;-12,61794726;-17,54027148;-32,37073829;-88,27441407;2,358502344;1,377219141;-3,631076191;-1,141013672;-4,679470703;-2,394873047;3,427134765;-0,131319141;-4,05603125;-16,21127539;-5,993128907;0,307099219;-7,969733184;-12,25132031;-4,397667188
;-22,31475781;-14,17450391;39,95360156;-2,271371094;-25,32624414;-5,52771542;-0,219871094;-3,233685547;-5,932671876;-11,75371094;2,596867022;-3,500791016;0,591830954;-3,786597657;-67,02221451;-12,12625;-97,56732284;-4,563008726;7,252501954;-0,698842578;-12,36794726;-16,81527148;-32,94073829;-94,32441407;1,788502344;1,142219141;-4,163803524;-1,436013672;-4,859470703;-2,189873047;0,887134765;-0,511319141;-5,41603125;-16,87627539;-6,193128907;0,072099219;-8,219271792;-13,16132031;-4,431667188
;-19,21475781;-13,10450391;43,35360156;-2,056371094;-24,81624414;-4,127067189;-0,194871094;-2,873685547;-4,942671876;-11,05371094;3,166867022;-3,340791016;0,711830954;-1,526597657;-62,77221451;-10,66625;-94,592767;-4,193008726;8,022501954;-0,158842578;-12,32794726;-17,37027148;-30,24073829;-92,12441407;1,848502344;1,562219141;-4,673267655;-0,461013672;-4,709470703;-2,284873047;1,937134765;-0,466319141;-4,65603125;-16,47627539;-6,223128907;0,002099219;-7,97729496;-10,57132031;-4,346667188
;-17,46475781;-12,46950391;47,55360156;-1,636371094;-24,96124414;-3,322096941;0,230128906;-1,823685547;-4,682671876;-11,70371094;4,106867022;-2,820791016;0,926830954;-0,836597657;-61,77221451;-9,19625;-91,19991425;-3,943008726;8,432501954;2,001157422;-12,12794726;-15,85027148;-30,02073829;-87,37441407;2,198502344;1,802219141;-4,736078302;-0,241013672;-4,344470703;-1,679873047;2,837134765;-0,046319141;-2,75603125;-15,86127539;-6,428128907;0,367099219;-8,068036272;-9,291320311;-4,270667188
;-18,51475781;-13,27450391;47,75360156;-2,521371094;-24,99624414;-4,408806775;-0,134871094;-3,233685547;-5,542671876;-12,32371094;4,676867022;-3,785791016;0,776830954;-1,826597657;-62,02221451;-10,99625;-94,26742496;-4,053008726;8,372501954;0,231157422;-12,38794726;-16,50527148;-30,29073829;-91,97441407;1,578502344;1,567219141;-5,899238418;-0,816013672;-4,874470703;-1,669873047;1,737134765;-0,426319141;-3,94603125;-16,28627539;-6,863128907;0,312099219;-8,438563296;-10,04132031;-4,308667188
;-14,01475781;-12,53950391;53,25360156;-1,386371094;-23,94624414;-2,63787223;0,555128906;-2,083685547;-4,402671876;-10,12371094;5,066867022;-3,945791016;0,966830954;1,733402343;-59,67221451;-9,58625;-90,31684298;-3,733008726;9,442501954;2,131157422;-11,48794726;-15,52027148;-29,44073829;-91,32441407;1,828502344;1,767219141;-5,613101029;-0,181013672;-4,789470703;-1,449873047;3,847134765;0,073680859;-2,02603125;-15,15627539;-5,458128907;0,532099219;-7,886553648;-7,521320311;-4,214667188
;-13,46475781;-12,94450391;63,90360156;-0,036371094;-23,84624414;-1,953647519;0,970128906;-2,178685547;-3,532671876;-10,19371094;6,101867022;-3,895791016;0,986830954;2,403402343;-60,52221451;-8,42625;-90,92104964;-3,493008726;11,03250195;3,401157422;-11,13794726;-15,75027148;-29,33073829;-93,47441407;2,013502344;1,882219141;-5,010584089;-0,236013672;-5,109470703;-1,284873047;5,937134765;0,198680859;-1,34603125;-15,03127539;-5,593128907;0,737099219;-7,432847088;-5,271320311;-4,135667188
;-13,36475781;-12,26950391;61,35360156;-0,281371094;-23,29624414;-1,349919833;1,100128906;-1,553685547;-3,432671876;-9,763710936;5,861867022;-3,355791016;0,916830954;2,443402343;-60,52221451;-7,30625;-90,03797837;-3,418008726;10,97250195;4,361157422;-10,16794726;-15,53527148;-28,08073829;-90,07441407;2,198502344;1,862219141;-5,173426505;-0,186013672;-5,099470703;-1,099873047;5,727134765;0,953680859;-0,63603125;-14,77627539;-5,078128907;0,727099219;-7,425285312;-4,571320311;-4,115667188
;-11,41475781;-12,55950391;61,30360156;0,233628906;-23,03624414;-0,464452561;1,225128906;-0,428685547;-2,772671876;-9,883710936;6,211867022;-2,330791016;1,081830954;3,363402343;-58,22221451;-6,70625;-89,89854607;-3,303008726;12,28250195;4,221157422;-10,59794726;-15,55527148;-28,66073829;-92,07441407;2,383502344;2,077219141;-4,536014762;-0,241013672;-4,274470703;-1,044873047;6,377134765;2,438680859;0,66396875;-14,34627539;-4,228128907;0,887099219;-7,364791104;-3,921320311;-3,993667188
;-10,31475781;-11,91450391;58,15360156;1,113628906;-23,26624414;-0,263209999;1,315128906;0,101314453;-2,312671876;-10,20371094;6,866867022;-1,200791016;0,996830954;4,123402343;-57,32221451;-5,67625;-84,73955078;-3,263008726;12,46250195;5,521157422;-10,85794726;-15,67527148;-28,64073829;-94,17441407;2,273502344;2,092219141;-4,275466895;-0,141013672;-3,184470703;-1,029873047;6,617134765;2,798680859;2,45396875;-14,60627539;-3,803128907;1,057099219;-7,342105776;-4,221320311;-3,901667188
;-9,864757808;-12,00950391;64,05360156;1,728628906;-22,54624414;1,22598496;1,705128906;1,231314453;-1,432671876;-8,363710936;6,766867022;0,644208984;1,161830954;1,543402343;-56,87221451;-3,05625;-85,29728;-2,703008726;14,12250195;7,981157422;-9,647947265;-14,04027148;-27,90073829;-95,17441407;2,848502344;2,452219141;-4,154498243;0,828986328;-3,284470703;-0,639873047;7,177134765;4,163680859;3,31396875;-14,09627539;-2,653128907;1,437099219;-6,676669488;-5,071320311;-3,789667188
;-4,464757808;-11,44950391;73,00360156;2,608628906;-21,24624414;2,634682894;1,760128906;0,831314453;0,847328124;-7,113710936;7,216867022;1,204208984;1,486830954;4,103402343;-52,87221451;-1,68625;-80,13828472;-2,458008726;15,71250195;9,441157422;-6,897947265;-15,97027148;-27,04073829;-84,37441407;3,073502344;2,737219141;-5,192037067;1,303986328;-2,969470703;-0,634873047;9,587134765;3,898680859;4,02396875;-12,14627539;-1,468128907;1,257099219;-5,928053664;-0,621320311;-3,524667188
;-1,464757808;-11,21450391;74,90360156;3,348628906;-20,75624414;4,24462339;1,825128906;1,161314453;1,007328124;-5,813710936;7,281867022;0,984208984;1,576830954;3,883402343;-50,07221451;-1,07625;-79,16225858;-2,198008726;16,04250195;9,391157422;-7,067947265;-15,49027148;-25,69073829;-79,92441407;3,248502344;3,002219141;-4,789583667;1,973986328;-3,139470703;-0,594873047;8,957134765;4,188680859;4,48396875;-11,28627539;-1,008128907;1,157099219;-5,950738992;0,328679689;-3,244667188
;-3,814757808;-12,96450391;67,80360156;3,053628906;-20,58624414;3,560398679;1,915128906;0,676314453;0,917328124;-7,373710936;7,016867022;0,394208984;1,566830954;2,703402343;-49,62221451;-2,89625;-80,09180728;-2,108008726;15,33250195;8,611157422;-7,247947265;-15,67527148;-25,83073829;-79,37441407;3,033502344;3,002219141;-4,968710325;1,323986328;-3,089470703;-0,749873047;7,887134765;3,313680859;3,05396875;-12,35627539;-2,233128907;0,992099219;-7,039634736;-1,421320311;-3,439667188
;-3,114757808;-13,74950391;67,05360156;2,228628906;-20,28624414;3,198162067;1,995128906;-0,668685547;0,727328124;-7,513710936;6,691867022;0,674208984;1,506830954;3,103402343;-49,52221451;-2,02625;-78,60452936;-1,938008726;14,79250195;9,911157422;-7,047947265;-15,26527148;-25,79073829;-79,52441407;3,333502344;3,012219141;-4,829131111;1,028986328;-2,939470703;-0,679873047;7,997134765;2,288680859;2,76396875;-12,47127539;-1,938128907;0,792099219;-6,812781456;-0,371320311;-3,650667188
